RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-57.58219759047084,-53.123519318594816,-53.543593365143515,-53.52341472752332,-8.50113273,40.89701323
-57.68334872167156,-53.15534001902732,-53.464777290936574,-53.41955515555802,-8.50113139,40.89701171
-57.79977061756475,-53.24610049320972,-53.43485558874175,-53.26607428508676,-8.50113072,40.89700968
-57.878335069883285,-53.278445853527316,-53.37961276214992,-53.1746877659286,-8.50112971,40.89700842
-57.89991003848765,-53.34276916273452,-53.34782519841551,-53.0638264828177,-8.50112904,40.89700689
-58.09364874927043,-53.395840602706166,-53.232171128169625,-52.92338921180535,-8.50112736,40.89700487
-58.27748230537717,-53.585001399524906,-53.246287111842435,-52.63635428258267,-8.50112669,40.89700132
-58.425231596419934,-53.72871960778572,-53.23991838493542,-52.41265482501628,-8.50112602,40.89699853
-58.555287682773105,-53.788782645507126,-53.21039835131793,-52.167733239353524,-8.50112502,40.89699600
-58.712582174050894,-54.00643608167626,-53.21025343587208,-51.948376498141236,-8.50112434,40.89699296
-58.858478437097595,-54.13015586202732,-53.21637709341304,-51.7211391658061,-8.50112367,40.89699017
-58.98013964398582,-54.22201551664141,-53.133995084435846,-51.558318663701854,-8.50112166,40.89698789
-59.15773676321389,-54.34321579002867,-53.07010800356991,-51.32600553993497,-8.50111965,40.89698485
-59.262105575137035,-54.512734142878024,-53.1306821495513,-51.06602245600652,-8.50111965,40.89698206
-59.39327934287598,-54.596203707386756,-53.095629951056374,-50.90812041539027,-8.50111831,40.89698003
-59.4680264559406,-54.657952967941235,-53.07163477115445,-50.79144074037996,-8.50111730,40.89697851
-59.58687867918322,-54.766050286098,-53.069109087400676,-50.60073218420198,-8.50111630,40.89697623
-59.73879530173165,-54.94849076288398,-53.11815198085716,-50.29975637440082,-8.50111563,40.89697294
-59.81449462129943,-54.97884391396374,-53.05278165549329,-50.228119118728564,-8.50111395,40.89697167
-59.97540501243924,-55.16619497193511,-53.11963156069363,-49.89433054105937,-8.50111328,40.89696812
-60.10238194085109,-55.31652271109741,-53.148975792180934,-49.65088302167407,-8.50111227,40.89696533
-60.20933242740178,-55.429789182021786,-53.18762451642909,-49.44269532992175,-8.50111160,40.89696305
-60.35626915864785,-55.59894205267707,-53.244072492529284,-49.113242705822735,-8.50111060,40.89695976
-60.62536407697575,-55.88677454510217,-53.30970096713207,-48.64594375199501,-8.50110792,40.89695393
-60.98403926630263,-56.272565837670626,-53.41801465111219,-47.98986081887896,-8.50110389,40.89694582
-61.20547148501178,-56.399446006708835,-53.32008753770815,-47.89016475060111,-8.50109853,40.89694176
-61.29950290312154,-56.4312617692426,-53.21465293517043,-47.92613565113568,-8.50109518,40.89694024
-61.437517760453986,-56.50397089591177,-53.13290643292435,-47.94338289398269,-8.50109115,40.89693771
-61.51580658726205,-56.56380938628388,-53.11070914094563,-47.97527975656918,-8.50108914,40.89693619
-61.55942196664182,-56.53097802985112,-52.972382063517216,-48.16513845933478,-8.50108612,40.89693593
-61.68660477556538,-56.65712273988008,-53.00270480173788,-48.08826587719156,-8.50108378,40.89693315
-61.789892799885905,-56.68289552189494,-52.87217725942582,-48.28709057838205,-8.50107942,40.89693163
-61.913308041070266,-56.73458872189161,-52.76028621146706,-48.48281929434572,-8.50107472,40.89692960
-62.02106438840536,-56.83370337429076,-52.76655065513331,-48.52155688324403,-8.50107204,40.89692732
-62.17146338020181,-57.03861320309135,-52.93421295033728,-48.36148489144457,-8.50107070,40.89692352
-62.26837323482637,-57.23135143682077,-53.162217833940566,-48.082796035023826,-8.50107137,40.89692022
-62.32632881684184,-57.457644168458955,-53.556261987701895,-47.43646879613556,-8.50107640,40.89691718
-62.33921896918735,-57.586380579697945,-53.80936124872772,-46.958051734341815,-8.50108042,40.89691566
-62.36970272980691,-57.76469989513796,-54.1297676500551,-46.33491243271911,-8.50108512,40.89691338
-62.38608025833863,-57.870886406193335,-54.31939371974295,-45.93143148533936,-8.50108813,40.89691211
-62.40482860333104,-57.97080273621226,-54.49337875733579,-45.54374851430578,-8.50109082,40.89691084
-62.38321198620576,-58.00000485538058,-54.5864327508328,-45.29693156006268,-8.50109316,40.89691084
-62.39983344866718,-58.152610008356135,-54.8732704651182,-44.579861937496304,-8.50109819,40.89690907
-62.412015847655944,-58.2703873508011,-55.077182421333845,-44.026387291702385,-8.50110188,40.89690780
-62.43278949091632,-58.364761065860094,-55.22851609620403,-43.61288696048639,-8.50110423,40.89690654
-62.454026703980794,-58.498743956381055,-55.46274676889715,-42.89382544953489,-8.50110859,40.89690502
