RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-170,-51.61365847839161,-44.64941168378775,-63.01324136854624,-8.50102209,40.89701019
-170,-51.673718756967446,-45.03648246373001,-64.92089915231011,-8.50102477,40.89700994
-170,-51.76113794703116,-45.37109650015887,-64.81518735474333,-8.50102711,40.89700943
-170,-51.89339536557698,-45.8314489957797,-64.67793925157875,-8.50103047,40.89700867
-170,-51.98171208747913,-46.35133389802607,-64.5392366827517,-8.50103449,40.89700842
-170,-52.03545228610953,-46.72142099480176,-64.4454161419009,-8.50103751,40.89700842
-170,-54.08411052697375,-46.95586819894152,-64.38312687098063,-8.50103952,40.89700842
-170,-54.068570210692286,-47.296293964606065,-62.33243773494336,-8.50104254,40.89700918
-170,-53.944671055876825,-47.57170812632637,-62.3503407213454,-8.50104522,40.89701095
-170,-53.80850643482619,-47.66252113636789,-62.4033056571327,-8.50104623,40.89701247
-170,-53.60058859841278,-47.74174283327492,-62.49143570627284,-8.50104723,40.89701450
-170,-53.3908778192746,-47.93293313118271,-62.58617712731148,-8.50104891,40.89701703
-170,-53.20813095104434,-50.07739689164488,-64.66387347868229,-8.50105025,40.89701906
-170,-53.03932714678385,-50.0829578415682,-64.74912716983675,-8.50105025,40.89702058
-170,-52.92578008428397,-50.27101432309033,-64.79019125395004,-8.50105193,40.89702210
-170,-50.72454145367057,-50.39208391929798,-64.878027299033,-8.50105293,40.89702413
-170,-50.568914920900994,-50.518675917836404,-62.95213005323849,-8.50105394,40.89702590
-170,-50.38901289635865,-50.684869047818964,-65.0328661235833,-8.50105528,40.89702793
-170,-50.10692844439824,-50.83502974895701,-65.1646411737047,-8.50105628,40.89703072
-170,-50.020982704832804,-51.064701995967525,-67.20067500711555,-8.50105830,40.89703224
-170,-49.815536770103535,-51.177321135459096,-67.30050708997743,-8.50105897,40.89703427
-170,-49.57243936121256,-51.298902015075,-65.41201899967513,-8.50105964,40.89703655
-170,-49.58119393191771,-51.5446356347913,-65.4152553766225,-8.50106198,40.89703756
-170,-49.68696011622488,-51.729661638485034,-65.37155418349886,-8.50106400,40.89703756
-170,-49.87278635871445,-52.03028458127896,-65.30503916057812,-8.50106735,40.89703756
-170,-50.23073046360646,-52.3523064968297,-65.14814424208978,-8.50107137,40.89703629
-170,-50.51849258341769,-52.52180237694344,-65.01349741835556,-8.50107372,40.89703477
-170,-50.73111912055778,-52.768799281015106,-62.91824131184706,-8.50107674,40.89703427
-170,-51.16600216601586,-55.094133268433374,-62.71392155360582,-8.50108109,40.89703224
-170,-49.33460503845818,-55.308057366677005,-60.64501863774505,-8.50108378,40.89703198
-170,-51.64605905044376,-57.58364409200573,-60.49551365401151,-8.50108746,40.89703072
-170,-54.00921351254324,-57.903980516622454,-62.31498414344768,-8.50109182,40.89702920
-170,-54.26851810094537,-56.14789222093582,-62.18776216064488,-8.50109518,40.89702818
-170,-54.52325289249866,-56.4137727003774,-64.07217374301618,-8.50109886,40.89702742
-170,-54.7684249394822,-56.6974448427157,-63.934146763825865,-8.50110289,40.89702641
-170,-55.02658649834088,-56.85554619146754,-63.80799613707591,-8.50110523,40.89702514
-170,-55.25832615454437,-57.06003011010329,-63.669881193377805,-8.50110825,40.89702387
-170,-55.48876009427115,-57.238208371490586,-63.529476261212004,-8.50111093,40.89702261
-170,-55.71231301725999,-59.41693768115296,-63.40413550150093,-8.50111362,40.89702134
-170,-53.86623969083923,-59.54927531509267,-61.31824559487977,-8.50111563,40.89702058
-170,-54.17427564170402,-61.78743037289155,-61.11354981540635,-8.50111932,40.89701855
-170,-56.34310266060235,-59.961770917640195,-61.01744852406412,-8.50112200,40.89701779
-170,-56.4801017260213,-60.06891200657914,-58.93577535913143,-8.50112367,40.89701703
-170,-56.69846146895979,-60.259711365121234,-58.794684736534386,-8.50112669,40.89701577
-170,-56.83767615056399,-60.36563032966925,-58.69766471065729,-8.50112837,40.89701475
-170,-56.9747614239848,-60.510657824771386,-58.62708324520346,-8.50113072,40.89701424
-170,-57.12484442822771,-60.63476945277721,-58.52310852076286,-8.50113273,40.89701323
-170,-57.15244022120131,-60.5585505033976,-58.41197374013134,-8.50113139,40.89701171
-170,-57.246791097643175,-60.525911720859696,-58.266403866458674,-8.50113072,40.89700968
-170,-57.278812525924494,-58.47117431318141,-58.17927644087938,-8.50112971,40.89700842
-170,-57.34280982696927,-58.439887117010855,-58.06477936846685,-8.50112904,40.89700689
-170,-57.395749804134766,-58.350700973782054,-57.924946853990576,-8.50112736,40.89700487
-170,-59.5851846148234,-58.34156745242791,-59.63920470039699,-8.50112669,40.89700132
-170,-59.729114223345974,-58.32207348614311,-59.414812566133605,-8.50112602,40.89699853
-170,-57.84199893300056,-58.30049926043378,-59.214319126472226,-8.50112502,40.89699600
-170,-56.00651409325378,-56.30138780392008,-58.961680782967605,-8.50112434,40.89699296
-170,-58.15157866521653,-56.298641904884114,-58.72308468208766,-8.50112367,40.89699017
-170,-58.22285705998431,-56.22232501075126,-58.5634956105388,-8.50112166,40.89698789
-170,-60.341629936239535,-60.158338594237165,-58.33272574815131,-8.50111965,40.89698485
-170,-60.511859090514086,-56.21710148090537,-58.07303677522922,-8.50111965,40.89698206
-170,-60.596003195908295,-56.181942030848816,-55.91672130408017,-8.50111831,40.89698003
-170,-60.65824894625409,-56.146118435804674,-55.78087916839549,-8.50111730,40.89697851
-170,-60.767346820874835,-56.14737372820959,-53.61025453815742,-8.50111630,40.89697623
-170,-62.9484737891268,-56.19559569007105,-53.31049334281786,-8.50111563,40.89697294
-170,-62.97881699749482,-56.1373706006815,-53.23932553687875,-8.50111395,40.89697167
-170,-63.17251113168966,-58.20038687869508,-52.90912069428538,-8.50111328,40.89696812
-170,-63.31443246153984,-58.230642646251624,-52.54700427631459,-8.50111227,40.89696533
-170,-65.434690771737,-58.26545614788557,-52.44922309020069,-8.50111160,40.89696305
-170,-65.60625281584058,-64.32066652015462,-52.157942856789816,-8.50111060,40.89695976
-170,-63.88711666896371,-58.38337070833182,-51.666800324913964,-8.50110792,40.89695393
-170,-62.27260433379944,-58.48611002207111,-51.01876993745925,-8.50110389,40.89694582
-170,-66.40332294167386,-58.38092706642559,-50.92207079198718,-8.50109853,40.89694176
-170,-70.42193845464303,-58.28120866582283,-50.985903618469635,-8.50109518,40.89694024
-170,-68.5087044052839,-170,-51.01352627432362,-8.50109115,40.89693771
-170,-68.5492948899379,-170,-50.995899671791605,-8.50108914,40.89693619
-170,-66.51385144038755,-170,-51.20359323421452,-8.50108612,40.89693593
-170,-66.65694288112982,-170,-51.131221153035014,-8.50108378,40.89693315
-170,-66.6802712829354,-170,-51.32933730859583,-8.50107942,40.89693163
-170,-64.73813407128074,-170,-51.52674070547785,-8.50107472,40.89692960
-170,-68.83686104931328,-170,-51.56641057168118,-8.50107204,40.89692732
-170,-67.0343039293771,-170,-170,-8.50107070,40.89692352
-170,-67.23317445758043,-170,-170,-8.50107137,40.89692022
-170,-69.44642860650336,-170,-170,-8.50107640,40.89691718
-170,-67.58670308376826,-170,-170,-8.50108042,40.89691566
-170,-67.76671884535973,-170,-170,-8.50108512,40.89691338
-170,-69.8690939309688,-170,-170,-8.50108813,40.89691211
-170,-69.9708442106144,-170,-170,-8.50109082,40.89691084
-170,-70.00061148969459,-170,-170,-8.50109316,40.89691084
-170,-70.15712221914798,-170,-170,-8.50109819,40.89690907
-170,-72.26972976585108,-170,-170,-8.50110188,40.89690780
-170,-72.36483291469702,-170,-170,-8.50110423,40.89690654
-170,-74.49946133932356,-170,-170,-8.50110859,40.89690502
-170,-74.58325697726532,-170,-170,-8.50111194,40.89690426
-170,-74.69200546206666,-170,-170,-8.50111630,40.89690324
-81.46676755086268,-70.773590700064,-170,-44.15798034639456,-8.50111932,40.89690248
-81.47802817655095,-70.90207358679778,-170,-41.244924734952,-8.50112401,40.89690121
-83.51514103863387,-71.03851787721852,-170,-40.35502252652197,-8.50112770,40.89689944
-81.5251265301873,-69.10111672086215,-170,-39.75311941638996,-8.50113038,40.89689868
-81.54521182025042,-67.21958646618262,-170,-38.892970656580296,-8.50113373,40.89689741
-77.57286049919887,-67.32218189323689,-170,-37.96460259025866,-8.50113709,40.89689615
-75.53932468862308,-67.39126150415584,-170,-37.267065900679206,-8.50113977,40.89689564
-75.6002767452558,-67.48956926235493,-170,-36.38867666975246,-8.50114211,40.89689412
-75.64043003143973,-69.60395328276952,-170,-35.14765242367679,-8.50114580,40.89689285
-75.66268752783955,-69.72443695080884,-170,-33.588145845392006,-8.50115016,40.89689158
-75.6864064310991,-71.80483713786595,-170,-32.53254778112657,-8.50115251,40.89689057
-77.68913439815445,-71.87635365948209,-170,-31.33215625051527,-8.50115586,40.89689006
-79.71319936190986,-71.95760468177585,-170,-29.34137910235938,-8.50116022,40.89688880
-77.70932767568404,-72.06440110387338,-170,-28.2723382898173,-8.50116357,40.89688854
-77.71473573555612,-70.1326611175742,-170,-27.2570459541623,-8.50116659,40.89688804
-77.68364772014104,-68.15771548648223,-170,-27.424619994612925,-8.50116927,40.89688854
-77.62452189391318,-68.13766840279791,-170,-28.694761775110695,-8.50117162,40.89689006
-77.55062280843671,-68.0647716637555,-170,-30.20782815148899,-8.50117195,40.89689209
-77.44114697501914,-67.94546764030298,-170,-32.136334184877526,-8.50117195,40.89689513
-79.38346698527138,-67.9196977957373,-170,-32.88787920086906,-8.50117330,40.89689640
-77.29048423338486,-67.85655237480266,-63.11381872386825,-34.287354000819775,-8.50117531,40.89689893
-77.22979547787034,-67.81508983528823,-63.11285176359446,-35.06703393710146,-8.50117665,40.89690045
-77.16033699762562,-67.75864683567238,-63.092434036812755,-35.890183916791244,-8.50117765,40.89690223
-77.12743586065906,-69.76297603523699,-63.116867323497,-36.2864647591873,-8.50117899,40.89690299
-79.04565088855111,-69.71559360654803,-63.114854587114316,-37.170958291148864,-8.50118067,40.89690502
-78.96848972134447,-69.64595215149149,-63.068910465839615,-37.90159746802698,-8.50118101,40.89690704
-78.8694443389646,-69.55991029468815,-63.0206308905625,-38.77592414582021,-8.50118168,40.89690958
-78.75374061581284,-69.48682253560227,-62.95416361770963,-39.206284816982986,-8.50118101,40.89691110
-76.73568065437912,-69.38295394130724,-62.80699089954783,-39.66309768151526,-8.50117933,40.89691287
-76.67572063079132,-69.28845474211366,-64.76453326614771,-39.35121429503021,-8.50117866,40.89691490
